id,award_id,base_date,start_date,end_date,amount,outlays,recipient,recipient_uei,award_type,assistance_listing,awarding_agency,awarding_subagency,funding_agency,funding_subagency,description,last_modified
ASST_NON_SLMAQM18CA2058_019,SLMAQM18CA2058,2018-09-10,2018-09-10,2021-01-31,560331.77,69335.84,GENERAL SECRETARIAT OF THE ORGANIZATION OF AMERICAN STATES,Q5UNK1P1JHG7,COOPERATIVE AGREEMENT (B),19.017,Department of State,Department of State,Department of State,Department of State,TO PREPARE THE EIGHTH EVALUATION REPORT AND UPDATE THE PERFORMANCE MONITORING FRAMEWORK OF THE CAFTA-DR ECP AND COMMUNICATIONS STRATEGY.,2019-10-07 22:07:03.607813+00
ASST_NON_SLMAQM18GR2218_019,SLMAQM18GR2218,2018-09-10,2018-09-10,2018-10-31,4938271.0,0.0,INTERNATIONAL BANK FOR RECONSTRUCTION AND DEVELOPMENT,LJ47VMQX7KM4,PROJECT GRANT (B),19.017,Department of State,Department of State,,,TO SUPPORT THE CAPACITY-BUILDING INITIATIVE FOR TRANSPARENCY FUND.,2018-09-21 18:51:53.999219+00
ASST_NON_SLMAQM18GR2220_019,SLMAQM18GR2220,2018-09-10,2018-09-10,2018-12-31,2814815.0,0.0,INTERNATIONAL BANK FOR RECONSTRUCTION AND DEVELOPMENT,LJ47VMQX7KM4,PROJECT GRANT (B),19.017,Department of State,Department of State,,,TO SUPPORT THE ADMINISTRATIVE ARRANGEMENT FOR THE BIOCFPLUS INITIATIVE FOR SUSTAINABLE FOREST LANDSCAPE USDOS SINGLE DONOR TRUST FUND NO.072503.,2018-09-21 18:51:54.343779+00
ASST_NON_SLO10018GR0034_019,SLO10018GR0034,2018-09-10,2018-09-17,2019-01-31,6000.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.040,Department of State,Department of State,,,ANNIVERSARY PROJECT WHICH CONSISTS OF PRODUCTION AND SCREENING OF A DOCUMENTARY FILM ABOUT 1968 IN FORMER CZECHOSLOVAKIA AND PUBLIC DEBATE,2018-09-21 18:51:53.828685+00
ASST_NON_SMD70018GR0050_019,SMD70018GR0050,2018-09-10,2018-09-14,2019-05-31,1000.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.900,Department of State,Department of State,Department of State,Department of State,THE PROJECT IS AIMING AT THE IMPROVEMENT OF TEACHING ENGLISH TO ENGLISH LEARNERS IN CAHUL,2020-07-20 20:07:48.59834+00
ASST_NON_SMD70018IN0051_019,SMD70018IN0051,2018-09-10,2018-09-12,2019-06-30,4948.0,0.0,REDACTED DUE TO PII,,PROJECT GRANT (B),19.900,Department of State,Department of State,,,DESCRIPTION MASKED FOR PII PURPOSES,2018-09-21 18:51:39.156155+00
ASST_NON_SMJ19018GR0018_019,SMJ19018GR0018,2018-09-10,2018-09-28,2019-09-30,6940.0,0.0,UDRUZENJE NASTAVNIKA ENGLESKOG JEZIKA CRNE GORE ELTAM,DB1FGFZGAGB6,PROJECT GRANT (B),19.040,Department of State,Department of State,,,"TO SUPPORT IMPLEMENTATION OF FY17 ACCESS MICROSCHOLARSHIP PROGRAM (NIKSIC) DURING 2018-2019, BASED ON FINAL FY17 MJ-ELT-113 ACCESS PROPOSAL.",2018-09-21 18:51:53.777679+00
ASST_NON_SMK80018GR0032_019,SMK80018GR0032,2018-09-10,2018-09-13,2019-12-30,91000.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.025,Department of State,Department of State,Department of State,Department of State,THE PURPOSE OF THIS AFCP GRANT IS TO REPAIR THE DAMAGES IN THE CHIFTE HAMMAM.,2019-10-02 18:08:21.07888+00
ASST_NON_SMO55518GR0026_019,SMO55518GR0026,2018-09-10,2019-01-01,2020-12-31,51989.18,0.0,ASSOCIATION DE DEVELOPPEMENT DES CAPACITES DES ETUDIANTS,ZTKYDPZNYJH4,PROJECT GRANT (B),19.500,Department of State,Department of State,,,"COMBATING YOUTH UNEMPLOYMENT THROUGH A SERIES OF ECONOMIC EMPOWERMENT ACTIVITIES THAT WILL BENEFIT 1,276 YOUNG UNEMPLOYED INDIVIDUALS",2018-09-21 18:51:57.553633+00
ASST_NON_SMX53018GR0073_019,SMX53018GR0073,2018-09-10,2018-09-17,2019-01-15,4500.0,0.0,SEATTLE INTERNATIONAL FOUNDATION,JS5DKWCAKH28,PROJECT GRANT (B),19.040,Department of State,Department of State,,,TO PROVIDE THE FUNDS FOR AN AGENDA FOR MEXICAN YOUTH HUMAN RIGHTS TO BE CREATED AND FOR A WORKSHOP FOR LEADERS TO START WORKING ON THIS TOPIC.,2019-02-06 18:56:22.932759+00
ASST_NON_SMX53018GR0081_019,SMX53018GR0081,2018-09-10,2018-09-18,2019-04-30,5000.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.040,Department of State,Department of State,,,TO PROVIDE FUNDS FOR THE ORGANIZATION TO MANAGE LOGISTICS AND TRAVEL PLANS  FOR YLAI ALUMNI,2018-09-21 18:51:47.765105+00
ASST_NON_SMX53018IN0066_019,SMX53018IN0066,2018-09-10,2018-09-19,2018-12-14,5000.0,0.0,REDACTED DUE TO PII,,PROJECT GRANT (B),19.040,Department of State,Department of State,,,DESCRIPTION MASKED FOR PII PURPOSES,2018-09-21 18:51:39.103019+00
ASST_NON_SMZ50018IN0036_019,SMZ50018IN0036,2018-09-10,2018-09-19,2018-09-24,440.76,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:07:53.338553+00
ASST_NON_SMZ50018IN0037_019,SMZ50018IN0037,2018-09-10,2018-09-19,2018-09-24,267.07,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:07:53.33908+00
ASST_NON_SMZ50018IN0038_019,SMZ50018IN0038,2018-09-10,2018-09-19,2018-09-24,340.36,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:07:53.339625+00
ASST_NON_SMZ50018IN0039_019,SMZ50018IN0039,2018-09-10,2018-09-19,2018-09-24,250.34,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:07:53.340152+00
ASST_NON_SMZ50018IN0040_019,SMZ50018IN0040,2018-09-10,2018-09-19,2018-09-24,250.34,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:07:53.340688+00
ASST_NON_SMZ50018IN0041_019,SMZ50018IN0041,2018-09-10,2018-09-17,2018-09-24,453.82,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:07:53.341217+00
ASST_NON_SMZ50018IN0042_019,SMZ50018IN0042,2018-09-10,2018-09-17,2018-09-24,363.79,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:07:53.342327+00
ASST_NON_SMZ50018IN0043_019,SMZ50018IN0043,2018-09-10,2018-09-18,2018-09-24,293.84,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:07:53.342863+00
ASST_NON_SNI01418GR0123_019,SNI01418GR0123,2018-09-10,2018-09-14,2019-06-30,3323.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.029,Department of State,Department of State,Department of State,Department of State,HOUSEHOLD ECONOMIC STRENGTHENING FOR CAREGIVERS OF OVC,2020-07-20 20:07:54.664008+00
ASST_NON_SNI01418GR0129_019,SNI01418GR0129,2018-09-10,2018-09-10,2019-06-30,8357.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.029,Department of State,Department of State,,,"ACCESS TO SERVICES AND SKILLS BUILDING FOR MSM AND OTHER KEY POPULATIONS IN MAKURDI, GBOKO, GWER EAST, OTUKPO AND KATSINA ALA, BENUE STATE",2018-09-21 18:51:47.173168+00
ASST_NON_SNI01418GR0130_019,SNI01418GR0130,2018-09-10,2018-09-14,2019-06-30,9749.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.029,Department of State,Department of State,,,PROVIDING AND STRENGTHENING CARE AND SUPPORT FOR PEOPLE AFFECTED BY HIV IN OSOGBO AND OLORUNDA LGAS OF OSUN STATE,2018-09-21 18:51:47.169385+00
ASST_NON_SNO60018GR0024_019,SNO60018GR0024,2018-09-10,2018-09-12,2018-11-30,1788.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,"TO DEFRAY PROGRAM AND TRAVEL COSTS FOR A PUBLIC LECTURE AND SEMINAR WITH U.S. ADJUNCT PROFESSOR STEVE RECCA, OCTOBER 30-31, 2018.",2020-07-20 20:07:54.942973+00
ASST_NON_SNO60018GR0025_019,SNO60018GR0025,2018-09-10,2018-09-12,2019-04-30,6500.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.040,Department of State,Department of State,,,"TO SUPPORT TRAVEL COSTS FOR U.S. EDUCATORS TO LEAD CYBER SECURITY TEACHER TRAINING SEMINARS IN OSLO FEBRUARY 25-MARCH 1, 2019.",2018-09-21 18:51:47.104883+00
ASST_NON_SNZ96018GR070_019,SNZ96018GR070,2018-09-10,2018-10-25,2018-11-16,8846.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,,,DESCRIPTION MASKED FOR PII PURPOSES,2018-11-14 16:36:48.58001+00
ASST_NON_SPE50018GR0026_019,SPE50018GR0026,2018-09-10,2018-09-14,2020-12-31,98093.67,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.025,Department of State,Department of State,,,PERU: CONSERVATION OF THE 15TH-CENTURY INKA HOUSE AT HUANUCO PAMPA ARCHAEOLOGICAL SITE IN PERU. WORK INCLUDES CLEANING AND CONSERVING THE SITE.,2018-09-21 18:51:46.952724+00
ASST_NON_SPE50018GR0033_019,SPE50018GR0033,2018-09-10,2018-09-13,2019-12-31,13500.0,0.0,CENTRO CULTURAL PERUANO NORTEAMERICANO,K16BQMLF9B99,PROJECT GRANT (B),19.040,Department of State,Department of State,,,SUPPORT BNC AREQUIPA TO IMPROVE ITS LIBRARY ACCORDING TO THE SMITHSONIAN/IIP STANDARDS FOR AMERICAN SPACES.,2018-09-21 18:51:46.948795+00
ASST_NON_SPM07018IN0038_019,SPM07018IN0038,2018-09-10,2018-10-10,2018-10-13,3944.0,0.0,REDACTED DUE TO PII,,PROJECT GRANT (B),19.040,Department of State,Department of State,,,DESCRIPTION MASKED FOR PII PURPOSES,2018-09-21 18:51:38.793677+00
ASST_NON_SPRMCO18CA0033_019,SPRMCO18CA0033,2018-09-10,2018-09-15,2019-09-14,490530.0,0.0,BUDDHIST TZU CHI FOUNDATION,TWTXT7RF83G4,COOPERATIVE AGREEMENT (B),19.511,Department of State,Department of State,Department of State,Department of State,INTEGRATED PRIMARY HEALTH CARE CLINIC IN KLANG VALLEY,2019-09-17 19:29:42.439379+00
ASST_NON_SPRMCO18CA0043_019,SPRMCO18CA0043,2018-09-10,2018-09-15,2019-09-14,187206.66,0.0,DANSK FLYGTNINGEHJAELP,E52XLNQZH2T5,COOPERATIVE AGREEMENT (B),19.520,Department of State,Department of State,,,TO ENHANCE DURABLE SOLUTION OPPORTUNITIES FOR RETURNEES BY STRENGTHENING LOCAL LEVEL CAPACITY.,2018-09-28 20:49:10.525572+00
ASST_NON_SPRMCO18CA0092_019,SPRMCO18CA0092,2018-09-10,2018-09-15,2019-09-14,835791.42,0.0,WOMEN'S REHABILITATION ORGANIZATION,DQMFRJHTWYN7,COOPERATIVE AGREEMENT (B),19.519,Department of State,Department of State,,,"SELF-RESILIENCE AND EMPOWERMENT THROUGH INTEGRATED CP, GBV, MHPSS PROJECT IN NINEWA, DOHUK, AND ERBIL GOVERNORATES, PHASE II",2018-09-21 18:51:49.741577+00
ASST_NON_SPRMCO18CA0144_019,SPRMCO18CA0144,2018-09-10,2018-09-15,2019-09-14,477700.0,0.0,ASYLUM ACCESS,W3TKFGPT6T58,COOPERATIVE AGREEMENT (B),19.511,Department of State,Department of State,,,ACCESS TO PROTECTION FOR REFUGEES IN BANGKOK,2018-09-21 18:51:49.734493+00
ASST_NON_SPRMCO18CA0145_019,SPRMCO18CA0145,2018-09-10,2018-09-15,2019-09-14,502915.0,0.0,COMMISSION INTERNATIONALE CATHOLIQUE POUR LES MIGRATIONS CICM,HC93ALMKE1L9,COOPERATIVE AGREEMENT (B),19.511,Department of State,Department of State,,,COMBATING SEXUAL AND GENDER-BASED VIOLENCE (SGBV) AMONG REFUGEES AND ASYLUM SEEKERS IN MALAYSIA,2018-09-21 18:51:49.672398+00
ASST_NON_SPRMCO18CA0189_019,SPRMCO18CA0189,2018-09-10,2018-09-10,2018-12-31,95440.0,0.0,RET INTERNATIONAL,H349WN6J48E3,COOPERATIVE AGREEMENT (B),19.517,Department of State,Department of State,,,TO EFFECT AN ORDERLY CLOSURE OF EDUCATION AND LIVELIHOOD ACTIVITIES AND HANDOVER IN DADAAB,2018-09-21 18:51:49.668356+00
ASST_NON_SPRMCO18GR0006_019,SPRMCO18GR0006,2018-09-10,2018-09-14,2019-09-13,25000.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.517,Department of State,Department of State,,,TO REDUCE FOOD SECURITY RISK FOR CHIRLDEN UNDER-FIVE IN THE KANANI TRANSIT CENTER AND THE MANTAPALA REFUGEE SETTLEMENT,2018-09-21 18:51:49.664516+00
ASST_NON_SRP38018IN0038_019,SRP38018IN0038,2018-09-10,2018-09-13,2018-09-14,100.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:05.374835+00
ASST_NON_SRP38018IN0039_019,SRP38018IN0039,2018-09-10,2018-09-13,2018-09-14,100.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:05.3755+00
ASST_NON_SSF20018GR0010_019,SSF20018GR0010,2018-09-10,2018-09-10,2019-09-30,100000.0,0.0,IZIKO MUSEUMS OF SOUTH AFRICA,PMZNMGFHHRL7,PROJECT GRANT (B),19.040,Department of State,Department of State,,,"TO ADAPT THE SMITHSONIAN INSTITUTION TRAVELING H2O TODAY EXHIBIT FOR A SOUTH AFRICAN PUBLIC AUDIENCE, FOR DISPLAY AT THE IZIKO SOUTH AFRICAN MUSEUM",2018-09-21 18:51:49.124463+00
ASST_NON_SSN10018IN0019_019,SSN10018IN0019,2018-09-10,2018-10-01,2019-05-31,20000.0,0.0,REDACTED DUE TO PII,,PROJECT GRANT (B),19.040,Department of State,Department of State,,,DESCRIPTION MASKED FOR PII PURPOSES,2018-09-21 18:51:38.608547+00
ASST_NON_SSZ23018GR0013_019,SSZ23018GR0013,2018-09-10,2018-09-30,2019-05-15,4000.0,0.0,"STIFTUNG ""IM GRÜENE""",LLD5LKSVDUE3,PROJECT GRANT (B),19.040,Department of State,Department of State,,,SUPPORT OF 15TH EUROPEAN TREND DAY ORGANIZED BY GOTTLIEB DUTTWEILER INSTITUTE INCL. U.S. SPEAKER,2018-09-21 18:51:41.392993+00
ASST_NON_STS80018GR0029_019,STS80018GR0029,2018-09-10,2018-10-01,2021-06-30,445020.0,0.0,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,F4N1QNPB95M4,PROJECT GRANT (B),19.021,Department of State,Department of State,Department of State,Department of State,"SUPPORT THE NETWORK OF ENGINEERING AND BUSINESS FACULTY, BY TRAINING ENTREPRENEURSHIP EDUCATORS INCLUDING PRACTITIONERS AND FACULTY TO BECOME TRAINER",2019-10-01 21:25:44.591748+00
ASST_NON_SUK56018GR021_019,SUK56018GR021,2018-09-10,2018-09-30,2019-03-30,14030.0,0.0,CORRYMEELA COMMUNITY-THE.,LMTEVZ4VMSQ3,PROJECT GRANT (B),19.040,Department of State,Department of State,,,THE PROJECT WILL ENHANCE THE UNDERSTANDING OF THE US IN NORTHERN IRELAND THROUGH HEARING THE EXPERIENCES OF US CIVIL RIGHTS ACTIVISTS.,2018-09-21 18:51:40.652615+00
ASST_NON_SUK56018GR023_019,SUK56018GR023,2018-09-10,2018-10-01,2019-08-31,14635.0,0.0,BOURNEMOUTH UNIVERSITY,J6W4JKGKVKF7,PROJECT GRANT (B),19.040,Department of State,Department of State,,,THE PROJECT WILL PILOT AND EVALUATE A TOOLKIT FOR CRITICAL MEDIA LITERACY AND DEVELOP OPEN ACCESS RESOURCES WHICH CAN BE RE-PURPOSED.,2018-09-21 18:51:40.657456+00
ASST_NON_SUK56018GR026_019,SUK56018GR026,2018-09-10,2018-10-01,2019-08-31,10000.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.040,Department of State,Department of State,,,FUNDING WILL GO TOWARDS SETTING UP PILOT PROGRAM FOR SIX YE ALUMNI AGED 18-25 TO TRAVEL TO NEW YORK AND SHARE THEIR EXPERIENCES WITH WIDER YE NETWORK,2018-09-21 18:51:40.648792+00
ASST_NON_SUY60018IN0013_019,SUY60018IN0013,2018-09-10,2018-09-10,2019-06-30,17000.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-11-25 23:33:25.771733+00
ASST_NON_SVM30018GR0024_019,SVM30018GR0024,2018-09-10,2018-09-13,2019-03-31,13000.0,0.0,CENTER FOR SUSTAINABLE DEVELOPMENT STUDIES,VQADM9KKRAD1,PROJECT GRANT (B),19.040,Department of State,Department of State,,,PROVIDE 60 YOUTH FROM NORTHERN MOUNTAINOUS AREA AN OPPORTUNITY TO LEARN ABOUT MEDIA LITERACY AND SOCIAL ENTREPRENEURSHIP,2018-09-21 18:51:40.222379+00
ASST_NON_SVM30018IN0327_019,SVM30018IN0327,2018-09-10,2018-09-10,2018-09-30,200.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.022,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:18.758471+00
ASST_NON_SVM30018IN0329_019,SVM30018IN0329,2018-09-10,2018-09-13,2018-09-30,0.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.022,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:18.776185+00
ASST_NON_SVM30018IN0330_019,SVM30018IN0330,2018-09-10,2018-09-13,2018-09-30,150.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.022,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:18.776737+00
ASST_NON_SVM30018IN0331_019,SVM30018IN0331,2018-09-10,2018-09-13,2018-09-30,50.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.022,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:18.777277+00
ASST_NON_SVM30018IN0332_019,SVM30018IN0332,2018-09-10,2018-09-13,2018-09-30,150.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.022,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:18.777814+00
ASST_NON_SVM30018IN0333_019,SVM30018IN0333,2018-09-10,2018-09-13,2018-09-30,150.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.022,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:18.778368+00
ASST_NON_SVM30018IN0334_019,SVM30018IN0334,2018-09-10,2018-09-13,2018-09-30,150.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.022,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:18.778901+00
ASST_NON_SVM30018IN0335_019,SVM30018IN0335,2018-09-10,2018-09-13,2018-09-30,50.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.022,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:18.779447+00
ASST_NON_SVM30018IN0336_019,SVM30018IN0336,2018-09-10,2018-09-13,2018-09-30,50.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.022,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:18.779975+00
ASST_NON_SVM30018IN0337_019,SVM30018IN0337,2018-09-10,2018-09-13,2018-09-30,50.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.022,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:18.780516+00
ASST_NON_SVM30018IN0338_019,SVM30018IN0338,2018-09-10,2018-09-13,2018-09-30,150.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.022,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:18.781042+00
ASST_NON_SVM30018IN0342_019,SVM30018IN0342,2018-09-10,2018-09-13,2018-09-30,750.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.022,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:18.782662+00
ASST_NON_SVM30018IN0343_019,SVM30018IN0343,2018-09-10,2018-09-13,2018-09-30,750.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.022,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:18.783193+00
ASST_NON_SVM30018IN0344_019,SVM30018IN0344,2018-09-10,2018-09-15,2018-10-30,210.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.022,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:18.784648+00
ASST_NON_SVM30018IN0345_019,SVM30018IN0345,2018-09-10,2018-09-15,2018-10-30,260.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.022,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:18.785735+00
ASST_NON_SVM30018IN0346_019,SVM30018IN0346,2018-09-10,2018-09-15,2018-10-30,190.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.022,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:18.786807+00
ASST_NON_SVM30018IN0348_019,SVM30018IN0348,2018-09-10,2018-09-15,2018-10-30,80.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.022,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:18.78788+00
ASST_NON_SVM30018IN0377_019,SVM30018IN0377,2018-09-10,2018-11-01,2019-07-31,800.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.440,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:18.981286+00
ASST_NON_SZA60018GR0012_019,SZA60018GR0012,2018-09-10,2018-10-01,2019-09-30,20333.01,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.029,Department of State,Department of State,Department of State,Department of State,PEPFAR SMALL GRANT AWARD FOR HIV PREVENTION,2019-08-30 21:35:41.744781+00
ASST_NON_SZA60018GR0014_019,SZA60018GR0014,2018-09-10,2018-10-01,2019-09-30,20764.32,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.029,Department of State,Department of State,,,PEPFAR SMALL GRANT AWARD FOR OVC SUPPORT,2018-09-21 18:51:40.041028+00
ASST_NON_SZA60018GR0015_019,SZA60018GR0015,2018-09-10,2018-10-01,2019-09-30,7162.91,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.029,Department of State,Department of State,,,PEPFAR SMALL GRANTS AWARD FOR HIV PREVENTION,2018-09-21 18:51:40.037217+00
ASST_NON_SZA60018GR0017_019,SZA60018GR0017,2018-09-10,2018-10-01,2019-09-30,8247.95,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.029,Department of State,Department of State,,,PEPFAR SMALL GRANT AWARD FOR OVC SUPPORT,2018-09-21 18:51:40.033119+00
ASST_NON_SZA60018GR0019_019,SZA60018GR0019,2018-09-10,2018-10-01,2019-09-30,20105.43,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.029,Department of State,Department of State,,,PEPFAR SMALL GRANT FOR OVC SUPPORT,2018-09-21 18:51:40.029331+00
ASST_NON_SZA60018GR0021_019,SZA60018GR0021,2018-09-10,2018-10-01,2019-09-30,7347.02,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.029,Department of State,Department of State,,,PEPFAR SMALL GRANT FOR HIV PREVENTION,2018-09-21 18:51:40.025455+00
ASST_NON_SZA60018GR0022_019,SZA60018GR0022,2018-09-10,2018-10-01,2019-09-30,19676.38,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.029,Department of State,Department of State,,,PEPFAR SMALL GRANTS AWARD FOR HIV PREVENTION,2018-09-21 18:51:40.021163+00
ASST_NON_SZA60018GR0025_019,SZA60018GR0025,2018-09-10,2018-10-01,2019-09-30,20648.88,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.029,Department of State,Department of State,,,PEPFAR SMALL GRANT AWARD FOR OVC SUPPORT,2018-09-21 18:51:40.016876+00
ASST_NON_SZA60018IN0054_019,SZA60018IN0054,2018-09-10,2018-09-18,2019-02-28,671.25,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2020-07-20 20:08:19.819357+00
